centre_code,centre_name,city,state,pin,lat,lon,pin_place,pin_state,source
IND411017AAA,PNQ Rahatani DPC (Maharashtra),,Maharashtra,411017,18.5732,73.8739,"Pimpri Colony, Pimpri Waghire, Kalewadi",Maharashtra,geonames-pin
IND574211AAA,Bantwal_Trmltmpl_D (Karnataka),Bantwal,Karnataka,574211,12.931893333333331,75.02919333333334,"Jakribettu, Amtady, Sarapady, Allipade, Ajilamogru, Kuriyala, Koila, Loretto, Agrar, Arla, Navoor(Bantval), Panjikal, Rayee, Sornad, Bantval",Karnataka,geonames-pin
IND341306AAA,Sujangarh_LdnunDPP_D (Rajasthan),Sujangarh,Rajasthan,341306,27.064,74.1879,"Rahugate Ladnun, Ladnuncity, Dujar, Bakalia, Asotapura, Sunari, Pahelipatti Ladnun, Ladnun Lsg",Rajasthan,geonames-pin
IND361305AAC,Khambhalia_JdswarRD_D (Gujarat),Khambhalia,Gujarat,361305,22.39154736842105,70.09493684210527,"Viramdad, Vadatra, Vadalia Sinhan, Sonardi, Sinhan Aher, Meghpar Titodi, Kakabhai Sihan, Juvangadh, Haripar, Habardi, Dantrana, Ambavadi, Beraja, Asota Mota, Movan, Danta, Khambhalia, Bajana, Bhatel",Gujarat,geonames-pin
IND461001AAA,Hoshangabad_MnRDDPP_D (Madhya Pradesh),Hoshangabad,Madhya Pradesh,461001,22.60787647058824,77.96642941176471,"Nimsadia, N.S.Hoshangabad, Panjara Kala, Goura, Sangakheda Kala, Hasalpur, Sawalkheda, Magrol, Rohna, Shukkarwara, Hoshangabad City, Hoshangabad H.O, Jasalapur, Baikhedi, Gunora, Chaplasar, Raipur",Madhya Pradesh,geonames-pin
IND508207AAB,Miryalguda_Ragvendr_D (Telangana),Miryalguda,Telangana,508207,17.1406,79.549,Miryalguda H.O,Telangana,geonames-pin
IND303303AAA,Dausa_IndraCln_D (Rajasthan),Dausa,Rajasthan,303303,26.769465,76.305705,"Collectorate Dausa, Nangal Bairsi, Ladi Ka Bas, Mahesara Kalan, Bada Gaon, Baniyana, Bhandana, Chandrana, Chawandeda, Dausa H.O, Jasota, Jirota Khurd, Maheshara Khurd, Kherwal, Dausa Town, Malarna, Bhankari, Alooda, Hingotia, Surajpura",Rajasthan,geonames-pin
IND151103AAA,RampuraPhul_DC (Punjab),RampuraPhul,Punjab,151103,30.273892857142854,75.23989285714286,"Rampura Mandi, Rampura Phul, Bhunder, Kotra Koreyan Wala, Karar Wala, Jethu Ke, Jaidan, Gill Kalan, Dikh, Ballian Wali, Dhade, Mandi Kalan, Ramanvas, Pitho",Punjab,geonames-pin
IND412803AAB,Wai_Central_DPP_3 (Maharashtra),Wai,Maharashtra,412803,17.685710344827584,74.15252068965518,"Bhogaon, Vaigaon, Chikhali, Shirgaon, Akoshi, Asare, Baleghar, Bopardi, Borgaon BK, Degaon Shirgaon, Dhavadi, Dhom, Eksare, Khanapur, Mandhar Deo, Ozarde, Parkhandi, Phulenagar Wai, Shendurjane, Vasole, Velang, Vyahali, Wai City, Kadegaon, Pasarni, Abhepuri, Menavali, Wai, Vyajawadi",Maharashtra,geonames-pin
IND721212AAA,Ghatal_KrshDPP_D (West Bengal),Ghatal,West Bengal,721212,22.43094074074074,87.30448148148149,"Ranir Bazar Simulia, Kamalpur Sriramnagar, Mansuka, Dihiramnagar, Gopmahal, Kaijuri, Radhanagar, Khanjapur, Ratneswar Bati, Rathipur, Panna, Panchmaro Pratappur, Bandar, Benai, Nimtala, Khasbarh, Balidanga, Dirghagram, Doriayodhya, Doulatchak, Ghatal Bazar, Keshabchak, Ghoradaha, Ghatal, Jotekanuram Garh, Jaynagar, Ranichak",West Bengal,geonames-pin
IND000000AAZ,Buldhana_Thsil3PL_D (Maharashtra),Buldhana,Maharashtra,000000,,,,,
IND415124AAA,Karad_Mundhe_D (Maharashtra),Karad,Maharashtra,415124,17.6661,74.1735,"Varungji, Vidyanagar Karad, Vahagaon, Saidapur, Vadagaon Haweli, Banavady Colony, Mundhe, Kodoli(Karad), Kapil Goleshwar, Khodoshi, Parle, Karve",Maharashtra,geonames-pin
IND768028AAA,Bargarh_JJCpxDPP_D (Orissa),Bargarh,Orissa,768028,21.2854,83.7185,"Bargarh H.O, Bargarh Court, Bargarh Bazar",Odisha,geonames-pin
IND516227AAA,Badvel_Sidrd_D (Andhra Pradesh),Badvel,Andhra Pradesh,516227,14.69479,79.07169,"Badvel, Mannemvaripalli, Badvel Bazaar, Valleruvaripalli, Mannemavaripalli, Kamalakur, Gudem, Boyanapalli, Ethirajupalli, Chinthalacheruvu",Andhra Pradesh,geonames-pin
IND689650AAA,Kozhenchery_Cherukole_D (Kerala),Kozhenchery,Kerala,689650,9.265,76.7873,"Cherukole Kozhencherri, Kattoor Kozhencherry",Kerala,geonames-pin
IND243201AAA,Baheri_HoliCDPP_D (Uttar Pradesh),Baheri,Uttar Pradesh,243201,28.69008260869565,79.52148695652174,"Pachpera, Jokhanpur, Rath, Pindari Ashok, Siatheri, Damkhoda, Richha, Nazarganj, Baheri (Bareilly), Bhura Bahadur Pur, Nadeli, Dandia Nagla, Dunda Sumali, Rasoolpur, Itau Dhura, Girdharpur, Jasai Nagar, Sharif Nagar, Mundia Nabi Bux, K.S.W.Tulsi Nagar, Yaqoobganj, Man Pur, Faridpur",Uttar Pradesh,geonames-pin
IND502295AAA,Sangareddy_Pothredy_D (Telangana),Sangareddy,Telangana,502295,17.926750000000002,78.23406666666666,"Terpole, P.R.Pally Chowrasta, Mallepalli, Gollapalli, Konapur, Malkapur",Telangana,geonames-pin
IND000000ABD,Pallakad_ChndrNgr_D (Kerala),Pallakad,Kerala,000000,,,,,
IND816107AAA,Pakur_Hatpada_D (Jharkhand),Pakur,Jharkhand,816107,24.634638095238092,87.76307619047618,"Prithinagar, Gandhaipur, Illami, Rashpur, Chengadanga, Nagarnabi, Malpahari Koerisiding, Sitishnager, Bhawnipur, Narottempur, Sitapahari, Pakur, Torai, Daldali, Mohanpur, Manirampur, Kalidaspur, Jhikarhati, Debpur, Sangrampur, Pakur RS",Jharkhand,geonames-pin
IND591126AAA,Saundatti_ShanthiS_D (Karnataka),Saundatti,Karnataka,591126,15.789104761904762,75.16730952380952,"Betsur, Hanamgeri, Gorbal, Goravankolla, Chidambar Nagar Saundatti, M D Site, Lakhanaykanakoppa, Sutagatti (SDT), Hireulligeri, Sangreshkop, Hooli, Horalkatti, Inamhongal, Apmc Saundatti, Hoolikatti, Saundatti, Mullur, Asundi, Karikatti, Sirsangi, Kagdhal",Karnataka,geonames-pin
IND635207AAA,Uthangarai_RgstrOFC_D (Tamil Nadu),Uthangarai,Tamil Nadu,635207,12.410175,78.220025,"Mottur, Upparapatti, Nochipatti, Mannadapatti, Karapattu, Uttangarai, Marampatti, Venkatadampatti",Tamil Nadu,geonames-pin
IND608301AAA,Lalpet_PriyrNGR_D (Tamil Nadu),Lalpet,Tamil Nadu,608301,11.283572727272729,79.52931818181818,"Karunakaranallur, Nattarmangalam, Arantangi, Sithamalli, Rajendra Cholagam, Udayargudi, Melapalachanallur, M.Kolakudi, Veeranandapuram, Kandamangalam, Kattumannarkoil",Tamil Nadu,geonames-pin
IND306116AAA,Falna_SbhRDDPP_D (Rajasthan),Falna,Rajasthan,306116,25.5215,73.55807999999999,"Deotra, Falna  I. E., Dhani, Falna Village, Falna",Rajasthan,geonames-pin
IND721102AAA,Midnapore_Talkui_D (West Bengal),Midnapore,West Bengal,721102,22.4617,87.1485,"Gurguripal, Dherua, Ellaboni, Mataldanga, Nayagram Benasuli, Sirisdanga, Siromoni, Tantigeria, Monidaha, Vidyasagar University, Chandra, Abash",West Bengal,geonames-pin
IND462021AAA,Bhopal_Indrapri_DC (Madhya Pradesh),Bhopal,Madhya Pradesh,462021,,,,,
IND577522AAA,Challakere_Shivangr_D (Karnataka),Challakere,Karnataka,577522,14.2798,76.74149,"Yadalaghatta, Gopanahalli, Haravigondanahalli, Dodderi, Hulikunte, Jajur, Pagadalabande, Nagaramgere, Meerasabihally, Challakere Bazar, Somaguddu, Sanikere, Ramajogihally, Nannivala, Hottappanahalli, Belagere, Karikere, Kaparahally, Balenahalli, Challakere",Karnataka,geonames-pin
IND524003AAA,Nellore_DC (Andhra Pradesh),Nellore,Andhra Pradesh,524003,14.482846153846156,79.9622076923077,"Dcbc, Mulapeta, Fathekhanpeta, P.S.R Nagar, Chintareddypalem, Ramalingapuram, Gundlapalem, Dargamitta, Nellore Ceremic Factory, Kondayapalem, Bhaktavatsalanagar, Kanuparthipadu, Kallurpalli",Andhra Pradesh,geonames-pin
IND488001AAA,Panna_Mohnprwa_D (Madhya Pradesh),Panna,Madhya Pradesh,488001,24.701659090909093,80.07317272727272,"Samana, Manor, Dalan  Choki, Brijpur, Tarajharukuwa, Jamuniyai, Ramkheria, Diya, Itwan, Majhgaon, Dwari, Panna, Janakpur, Laxmipur, Jaswantpura, Mandla, Harduwa Camp, Panna Coll, Kunjwan, Baragarhi Camp, Pahadikhera, Ahirgawan",Madhya Pradesh,geonames-pin
IND621112AAA,Tiruchi_Samyaprm_D (Tamil Nadu),Tiruchi,Tamil Nadu,621112,10.934,78.749075,"Devimangalam, Marudur, Pallividai, Samayapuram",Tamil Nadu,geonames-pin
IND210427AAA,Mahoba_Mlkpura_D (Uttar Pradesh),Mahoba,Uttar Pradesh,210427,25.35011111111111,79.89216666666667,"Chikahra, Tikamau, Paswara, Bilbai, Sijahri, Mahoba, Maho R.S., Gandhi Nagar Mahoba, Karahra Kalan",Uttar Pradesh,geonames-pin
IND591307AAC,Gokak_Bsavangr_D (Karnataka),Gokak,Karnataka,591307,15.928,74.9885,"Gokak Guruwarpeth, Gokak College Road, Gokak Fort, Gokak H.O, Market Yard",Karnataka,geonames-pin
IND844505AAB,HazratJandaha_HajiprRD_D (Bihar),HazratJandaha,Bihar,844505,25.738190476190475,85.3919,"Rasulpur Purusottam, Dih Bichauli, Arnia, Narainpur .Deopura, Loma, Mahisaur, Chansarai, B.Tandipur, Murtuzapur, Mansingpur Bijhrauli, Jowaj, Jhandaha, Chamarhara Mamsai, Shoharthi, Bishanpur Bedaulia, Mahipura, Pirapur, Salha, Kalapahar, Bhathahi, Sahpur",Bihar,geonames-pin
IND847223AAA,Benipatti_WardNo1_D (Bihar),Benipatti,Bihar,847223,26.38978947368421,86.20636842105263,"Genaur, Bankatta Uren, Lorika, Parsuna, Pokhrouni, Sohroul, Tisi Narsam, Biratpur Birauli, Ganguli, Deopura, Barhampura, Damodarpur, Kataiya, Parsauni, Dhakjari, Chatra, Barha, Salempur, Benipatti",Bihar,geonames-pin
IND344001AAA,Barmer_Nehru3PL_D (Rajasthan),Barmer,Rajasthan,344001,25.908402564102563,72.64944615384616,"Uttarl R.S., Atimalani, Kapurdi, Para, Barmer RS, Barmer DB, Barmer Agore, Kurla, Redana, Nokh, Jasai, Malpura, Jaydu, Kagau, Khadeen, Khara Rathodan, Kharia Tala, Khudasa, Langera, Magne Ki Dhani, Marudi, Mahabar, Mithra Khurd, Shivkar, Sinyani, Hapon Ki Dhani, Hathma, Indroi, Jalipa, Bola, Gangala, Derasar, Barmer Coll, Bhanwarlai, Bhadkha, Barmer H.O, Barmer PR, Gehun, Garal",Rajasthan,geonames-pin
IND457226AAA,Jaora_RtlamNka_D (Madhya Pradesh),Jaora,Madhya Pradesh,457226,23.510120000000004,75.09256666666667,"Uparwada, Jhalwa, Barawada, Lalakheda, Jaora Choupati, Chourasi Barayla, Husaintekri, Luhari, Rojana, Rewas, Lasudia, Bahadurpur Jagir, Jaora Kutchery, Jaora, Uplai",Madhya Pradesh,geonames-pin
IND625218AAA,Vadipatti_lalaNGR_D (Tamil Nadu),Vadipatti,Tamil Nadu,625218,10.02798,78.1439,"Kulasekarankottai, Andipatti, Pandiarajapuram, Kachakatti, Vadipatti",Tamil Nadu,geonames-pin
IND262501AAA,Pithorgarh_Kumud_D (Uttarakhand),Pithorgarh,Uttarakhand,262501,30.07425,80.30407777777778,"Khatigaon, Bans, Collectorate (Pithoragarh), Nakote GDS, Digtoli, Cherra, Chandak, Bin, Baste, Siltham, Shivalaya, Roripali, Jhuni, Jajurali, Dungara, Bhurmuni, Pithoragarh H.O, Pabhain",Uttarakhand,geonames-pin
IND523230AAA,Kanigiri_Tiglgndi_D (Andhra Pradesh),Kanigiri,Andhra Pradesh,523230,15.241618181818184,79.43408181818182,"Lingareddipalli, Tummagunta, Kancharlavaripalli, Chakirala, Ballipalli, Cheerladinne, Kanigiri, Markondapuram, Botikarlapadu, Raviguntapalli, Pathapadu",Andhra Pradesh,geonames-pin
IND790001AAB,Bomdila_CTRoad_D (Arunachal Pradesh),Bomdila,Arunachal Pradesh,790001,27.31245,92.65101666666668,"Nafra, Bomdila, Palizi, Thrizino, Salari, Rahung",Arunachal Pradesh,geonames-pin
IND802212AAA,Bikramgang_Dehrird_D (Bihar),Bikramgang,Bihar,802212,25.18553157894737,84.2329,"Motha, Mohanpur, Nonhar, Jamorhi, Karakat, Tenduni Chauk, Durgadi, Ghosia Kala, Goshaldih, Gotapa, K. Mahdeo, Dhangain, Mani, Jonhi, Karma, Maidhara, Munji, Dharupur, Bikramganj",Bihar,geonames-pin
IND424304AAC,Sakri_DhuleRoad_D (Maharashtra),Sakri,Maharashtra,424304,20.94759333333333,74.48633666666666,"Kalambhir, Kavthe, Chinchkhede, Sakri (Dhule), Bodgaon, Mhasdi, Rohod, Dusane, Ghodade, Kharadbari, Mauje-chadvel, Navapada, Perejpur, Pinjarzadi, Rainpada, Vasmar, Tamasvadi, Balsane, Vardhane, Dhamnar, Shewali, Shirsole, Devjipada, Kakani, Bhadne, Chaupale, Datarti, Dahivel, Ashtane, S.F. Bhadne",Maharashtra,geonames-pin
IND847404AAB,Jhanjharpur_Nagar_D (Bihar),Jhanjharpur,Bihar,847404,26.322294736842107,86.23372105263158,"Mehath, Raima, Harna, Imadpatti, Hata Rupauli, Sant Nagar, Belarahi, Chanouraganj, Kotjia Bharam, Kathia, Vijai, Choramahrail, Jhanjharpur Court, Harri, Simra, Kako, Sukhet, Jhanjharpur, Mahrail",Bihar,geonames-pin
IND361315AAA,Bhatiya_Kalyanpr_D (Gujarat),Bhatiya,Gujarat,361315,22.3145,70.2038,"Pindhara, Juvanpar, Kenedi, Khankharda, Mahadevia, Nandana, Gandhavi, Ranjitpar, Sidsara, Mevasa, Bhatvadia, Lamba, Bhatia, Bhopalka, Bhogat, Ran, Navadra, Bankodi, Gaga",Gujarat,geonames-pin
IND507123AAA,Yellandu_Sudimala_D (Telangana),Yellandu,Telangana,507123,17.191141176470587,80.39869999999999,"Yellandu, Tekulapalli, Seetharampuram, Bethampudi, B N Thanda, Gundala, Kachanapalli, Sudimalla, Usirikayalapalli, Muthapuram, Ragaboinagudem, Sulanagar, Sayanapalli, Badduthanda, Pegallapadu, Lingagudem, Koyagudem",Telangana,geonames-pin
IND212402AAA,Phulpur_Shekhpur_D (Uttar Pradesh),Phulpur,Uttar Pradesh,212402,25.601,81.95225333333333,"Mailahan, Pratappur, Bahadurgarh Arwasi, Kanethi, Katrauli, Chandopara, Gorigon, Deewanganj, Saraj Mamrej, Jalalpur Kasba, Chamrupur Urf Nantaut, Phoolpur, Ramgarh Kothari, Deoli, Kapsa",Uttar Pradesh,geonames-pin
IND761200AAA,Paralakhemundi_Ward14_D (Orissa),Paralakhemundi,Orissa,761200,19.1734,84.1607,"Hospital Road (Gajapati), Parlakhemundi H.O, Paralakhemundi Bus Stand, Jangam Street, Chitrakar Street",Odisha,geonames-pin
IND853204AAA,Naugchia_Vijayght_D (Bihar),Naugchia,Bihar,853204,25.36781764705882,87.11239705882353,"Bhowadeorhi, Laxmipurgirdhar, Srimaha, Kahariah, Arajpur, Bhatgama, Latra, Naugachia, Malchatakia, Najrah, Madruui, Rangra, Pakra, Chapar, Pratapnager, Khairpurkadwa, Kadwadiaza, Sahuparbatta, Tetripakra, Gosaigaov, Dimala, Dholbazza Bazar, Bhawauipur, Khajra, Baisijahajirpur, Mauiamore, Sadhua, Balia, Dharahara, Srighia Makandpur, Jagatpur, Panchgachia Bazar, Abhiabazar, Mohanpur",Bihar,geonames-pin
IND792110AAA,Roing_DibngVly_D (Arunachal Pradesh),Roing,Arunachal Pradesh,792110,28.243426315789478,95.79257894736844,"Roing, Abango, Paglam, Koronu, Hunli, Elopa, Iduli, Kronli, Bomjir, Bijari, Jia, Desali, Santipur, Meka, Parbuk, Bolung, Anelih, Dambuk, Anupam",Arunachal Pradesh,geonames-pin
IND322001AAC,SawaiMadhopur_Central_DPP_1 (Rajasthan),SawaiMadhopur,Rajasthan,322001,26.215547619047616,76.48670952380952,"Chhan, Rawanjana Doongar, Dhamun Khurd, Mui, Sawaimadhopur H.O, Daulatpura, Dakwa, Sherpur Khilchipur, Mai Kalan, Pancholas, Atunkalan, Kustala, Adarsh Nagar (Sawai Madhopur), Khandeola, Khatupura, Baharnwanda Khurd, Rawanjana Chaur, Alapur, Khijuri, Jinapur, Ghimeera",Rajasthan,geonames-pin
IND802213AAB,Dinara_Wardno7_D (Bihar),Dinara,Bihar,802213,25.16133571428572,83.93063571428571,"Sikthi, Kund, Dinara (Rohtas), Bhanpur, Kaniyari, Akorha, Basadihan, Belvaiyan, Andore, Mahroh, Sujatpur, Jamroh, Chilheuon, Jigana",Bihar,geonames-pin
IND176201AAA,Jassur_AadiDPP_D (Himachal Pradesh),Jassur,Himachal Pradesh,176201,32.27676923076923,75.81708461538462,"Khanni, Lodhwan, Bhaleta, Gandwal, Raja Ka Bagh, Rit Lower, Thore, Basa Baziran, Geora, Jassur, Bhugnara, Baduhi, Baranda",Himachal Pradesh,geonames-pin
IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),Etawah,Uttar Pradesh,206001,26.77455,79.09287499999999,"Heonra, Etawah Kutchary, Etawah H.O, Colleger Road Bharthana, Etawah New City, Pratapner, K. K. D. C. Etawah, Lalpura Etawah, Lavedi, Ashok Nagar (Etawah), Etawah City, Distt Board  Etawah, Bajaria, Dhanua, Satyawadi Etawah, Purana Bharthana",Uttar Pradesh,geonames-pin
IND221706AAA,Ratanpura_MubarDPP_D (Uttar Pradesh),Ratanpura,Uttar Pradesh,221706,25.96224615384616,83.70443846153846,"Mauri, Kanso, Chhichore, Pindohari, Golauri, Semrajpur, Ratan Pura, Belaujha, Singdhwal, Ataraul Pandey, Mustafa Bad, Nasira Bad Kala, Ailakhaimilia",Uttar Pradesh,geonames-pin
IND263601AAA,Almora_SuzkiSrv_D (Uttarakhand),Almora,Uttarakhand,263601,29.59534705882353,79.6806205882353,"Patia, Dal, Birora, Almora College ED, Almora H.O, Balta, Chaunsli, Bajwar, Kirara, Sunoli, Dhaura, Bhatkhola, Pilkha, Bey, Ayarpani, Chitai, Laxmeshwar, I.T.I. Almora, Dova, Lodhia, Petshal, Pokharkhali, Syalidhar, Vikas Bhawan Almora, Kafarkhan, Kharaun, Dinapani, Dhamas, Almora Court, Lala Bazar, Baldhoti, Chaumu Uchyur, Bhainsori ED, Zoor",Uttarakhand,geonames-pin
IND754211AAA,Kendrpara_Kapleswr_D (Orissa),Kendrpara,Orissa,754211,20.5531,86.6097,"Kendrapara College, Kendrapara H.O, Keshpur Bazar, Tinimuhani",Odisha,geonames-pin
IND516390AAA,Pulivendula_RTCStand_D (Andhra Pradesh),Pulivendula,Andhra Pradesh,516390,14.4632,78.1499,"Pulivendla H.O, Ankalammapeta",Andhra Pradesh,geonames-pin
IND484446AAA,Dola_ChainDPP_D (Madhya Pradesh),Dola,Madhya Pradesh,484446,23.53361666666667,81.508,"Dola, Bangawan, Rajnagar Colliery, Jheemar Colliery, Ramnagar Colliery, Semra",Madhya Pradesh,geonames-pin
IND362150AAA,Talala_SsnRdDPP_D (Gujarat),Talala,Gujarat,362150,21.3729,70.4136,"Dhramanva, Jepur, Borvav, Chitravad, Dhava, Virpur, Amblash, Sangodra, Gundran, Haripur, Kodidra, Bakula Dhanej, Semarvav, Ukadiya, Khandheri, Lumbha, Madhupur Jambur, Maljinjva, Gabha, Ghunsiya, Akala, Talala",Gujarat,geonames-pin
IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),Samba,Jammu & Kashmir,184121,32.77187777777778,74.94315,"Mandi Sangwali, Mawa, Kakrai, Kalibari, Taloor, Sumb, Samba Adda, Rehiyan, Pangdour, Nai Kali, J.N.V. Nud, Dhiani, Mansar, Goran, Samba, Barigarh, Sarna, Nanak Chak",Jammu & Kashmir,geonames-pin
IND465683AAA,Pachore_Shop3DPP_D (Madhya Pradesh),Pachore,Madhya Pradesh,465683,23.70019375,76.76521249999999,"Sarali, Sultaniya, Paniya, Sustani, Piplyarasoda, Padlyaanjna, Karanvas, Haluhedikalan, Purankhedi, Bheelvadiya, Pachore, Udankhedi, Baredi, Bokdi, Dehri Kalan, Bhatkhedi",Madhya Pradesh,geonames-pin
IND742137AAA,Kandi_DohalDPP_D (West Bengal),Kandi,West Bengal,742137,24.1086,88.0562,"Kandi Bazar, Kandi Court, Kandi Bus Stand, Kandi H.O",West Bengal,geonames-pin
IND841226AAB,Siwan_HnmntNgr_D (Bihar),Siwan,Bihar,841226,26.159923809523807,84.3715380952381,"Barkagaon, Chakra, Tetria, Barheya, S.S.Factory, Satation Road, Bhantapokher, Partap Pur, Siwan Chowk Bazar, Mahodipur, Jiyan, Sarsar, Chapia Bujurg, Chapra Road, Tarwa, Habibnagar, Hardia, Markan, Dhanuti, Amlori, Siwan H.O",Bihar,geonames-pin
IND768216AAA,Brajrajnagar_LamtiDPP_D (Orissa),Brajrajnagar,Orissa,768216,21.886622222222226,83.92522222222222,"Loisingh, Rajpur, Lamptibahal, Gandghara, I B, Chandinimal, Brajarajnagar, Sr Brajarajnagar, Chichinda",Odisha,geonames-pin
IND431131AAB,Majalgaon_SmbjiCwk_D (Maharashtra),Majalgaon,Maharashtra,431131,19.07639333333333,76.21757333333333,"Sonnathadi, Laul, Sandas Chincholi, Rajewadi, Nithrud, Pathrood, Badibadi, Telgoan, Manjrath, Purshottampuri, Anandgaon, Mangrul, Sadola, Majalgaon, Gangamasla",Maharashtra,geonames-pin
IND741201AAC,Ranaghat_ArickDPP_D (West Bengal),Ranaghat,West Bengal,741201,23.482700000000005,88.5215,"Ranaghat Bazar, Biswaspara, Chotobazar, Chunaripara, Ranaghat Rupashreepally, Siddheswaritala, Mahaprabhupara, Ramnagar, Ranaghat Court, Ranaghat H.O, Ranaghat RS, Ranaghat College",West Bengal,geonames-pin
IND799250AAA,Dharmanagr_Ranakant_D (Tripura),Dharmanagr,Tripura,799250,24.1041,92.2079,Dharmanagar H.O,Tripura,geonames-pin
IND311302AAA,Badnaur_BhmrdDPP_D (Rajasthan),Badnaur,Rajasthan,311302,25.724176923076925,74.40494615384615,"Rampura, Bhojpura, Pura, Bor, Bhadsi, Chatarpur, Ojhiyana, Badnore, Patan, Jaitgarh, Shekhawas, Khedela, Mogar",Rajasthan,geonames-pin
IND416602AAC,Kankavali_NrdawDPP_D (Maharashtra),Kankavali,Maharashtra,416602,16.1323,73.7383,"Main, Nandgaon, Kalmath, Humbrat, Nagve, Karanje, Shirvande, Otav, Gopuri, Savdav, Asrondi, Aynal, Janavali, Bharni, Bidwadi, Tarandale, Halval, Kasaral, Varavade, Harkul Budruk, Sakedi, Kasavan, Kankavli",Maharashtra,geonames-pin
IND144527AAA,Garhshnker_Jagrata_D (Punjab),Garhshnker,Punjab,144527,31.28275,76.07081,"Ibrahimpur, Bora, Ror Mazara, Khanpur, Garhshanker, Gogon, Degham, Basiala, Denowal Kalan, Garhi Matton",Punjab,geonames-pin
IND721133AAA,Keshiary_MdnprDPP_D (West Bengal),Keshiary,West Bengal,721133,22.40012857142857,87.26545238095238,"Baghasti, Borah, Gaganeswar, Ganasarisa, Jamsole, June Belda, Kushgeria, Lengamara, Markanda, Nachhipur, Rautarapur, Santrapur, Singaijamuna, Sukharole, Uttar Dumurkhola, Bhasra, Benadiha, Kukai, Chakla, Keshiary, Amda",West Bengal,geonames-pin
IND786190AAA,DoomDooma_Pthrgoan_D (Assam),DoomDooma,Assam,786190,27.5786,95.6265,"Samdang, Hansara",Assam,geonames-pin
IND416122AAA,Kolhapur_Central_H_2 (Maharashtra),Kolhapur,Maharashtra,416122,16.516128571428574,74.17885714285714,"MIDC Shiroli, Jatharwadi, Tasgaon, Pulachi Shiroli, Shiye, Nagaon, Top",Maharashtra,geonames-pin
IND416606AAA,Malvan_BllvMarg_D (Maharashtra),Malvan,Maharashtra,416606,16.1323,73.7383,Malvan H.O,Maharashtra,geonames-pin
IND713103AAA,Bardhaman_Bankura_D (West Bengal),Bardhaman,West Bengal,713103,23.4278,87.7677,"Chotonilpur, Machkhanda, Ghordourchati, Hijalna, Ichlabad, Bontir, Sankharipukur, Sundarghat, Sripalli, Bolpur, Kamalpur, Saloon",West Bengal,geonames-pin
IND251201AAA,Khatauli_TilakNgr_D (Uttar Pradesh),Khatauli,Uttar Pradesh,251201,29.368836,77.73321200000001,"Nawla, Galibpur, Titoda, Kailwara Kalan, Incholi, Khanjapur, Barsoo, Chand Samad, Chand Seena, Pamnawali, Khatauli Bazar, Dayalpuri, Pipalhera, Satguru Nagar, Khatauli, Kheri Rangdhang, Sugar Mill Road Khatauli, Antwara, Jasaula, Fahimpur Khurd, Phulat, Bhainsi, Satheri, Bhangela, Sarai Rasulpur",Uttar Pradesh,geonames-pin
IND413531AAA,Latur_Srnwsngr_D (Maharashtra),Latur,Maharashtra,413531,18.24516,76.2563,"Hasegaon, Hippalgaon, Pakharsangvi, MIDC Latur, Ramnagar Latur, Sawargaon, Sugaon, Tilaknagar Latur, Manjara SK, Shivani BK, Harangai BK, Babhalgaon, Takali, Peth, Bori, Khadgaon, Chincholi Pan, Bokangaon, Kawa, Bhatangali, Gangapur, Wasangaon, Sonwati, Harangul KH, Lodga, Kasarkheda, Jewali, Holi, Gaur, Katgaon",Maharashtra,geonames-pin
IND413307AAC,Sangola_Central_DPP_3 (Maharashtra),Sangola,Maharashtra,413307,17.572635294117646,75.40788823529411,"Waki(Sangola), Junoni, Yelmarmangewadi, Akola Wasud, Watambre, Wadhegaon, Udanwadi, Shivane, Medshingi, Ekhatpur, Sangola Town (Sangola), Rajuri, Chincholi, Kamalapur, Pachegaon, Hatid, Sangola",Maharashtra,geonames-pin
IND712612AAA,Kamarpukur_ChatiDPP_D (West Bengal),Kamarpukur,West Bengal,712612,22.88903333333333,88.00826666666667,"Paschimpara, Satberia, Sripur, Mandaran, Tarahat, Kamarpukur",West Bengal,geonames-pin
IND673027AAB,Kozhikode_Feroke_H (Kerala),Kozhikode,Kerala,673027,11.3046,75.76,Nallalam,Kerala,geonames-pin
IND713364AAB,Rupnarayanpur_Salanpur_D (West Bengal),Rupnarayanpur,West Bengal,713364,,,,,
IND484551AAA,PaliBirsighpr_CtyLgDPP_D (Madhya Pradesh),PaliBirsighpr,Madhya Pradesh,484551,23.407714285714285,81.13541428571429,"Ghunghuti, Raipur, Birsinghpur Pali, Sundardadar, Mangthar, Bandhwatola, Checheria",Madhya Pradesh,geonames-pin
IND788121AAA,Kabuganj_Jantaclg_D (Assam),Kabuganj,Assam,788121,24.664200000000005,92.8659,"Nagdirgram, Kabuganj Bazar, Baromuni",Assam,geonames-pin
IND464668AAA,Bareli_SourvDPP_D (Madhya Pradesh),Bareli,Madhya Pradesh,464668,23.14096111111111,78.14578888888889,"Bagalwada, Bareli, Magardha, Baghpiparia, Dimada, Doomar, Kamtone, Karamwada, Panjrakashiram, Udaigiri, Untiakalan, Maheshwar, Akola, Samnapur, Chainpur, Kotparganesh, Mangrol, Aliganj",Madhya Pradesh,geonames-pin
